filename, Unlabeled, galley, island, l-shape, one-wall, u-shape
52787242027_68a9d03d39_o_jpg.rf.50cbc7dcb084331dde7ad025379679cb.jpg, 0, 0, 0, 1, 0, 0
40481695895_3473985863_o_jpg.rf.50dd0d65b04f8630826ad5e456b19d43.jpg, 0, 0, 0, 0, 0, 1
6719343487_0c28a83d6a_o_jpg.rf.50ca5a7e062794179f989abfc26b4306.jpg, 0, 0, 0, 1, 0, 0
2119577762_8394f30b07_o_jpg.rf.50e10c9ddfd05ea84266fbbdd1711f15.jpg, 0, 0, 0, 0, 1, 0
16796554260_4431c55bd4_o_jpg.rf.51059488484078d1e7ddd3c5f2bbbbb0.jpg, 0, 0, 1, 0, 0, 0
4038861291_497af6b379_o_jpg.rf.5116168cf47b5b26654529512114bbfd.jpg, 0, 0, 0, 0, 0, 1
6915917297_b5048e40cf_o_jpg.rf.511318f143ff0691cf3a58b95f77cc11.jpg, 0, 0, 1, 0, 0, 0
38090882776_c771b0962d_o_jpg.rf.512aa067fe8abd38896f056344c88983.jpg, 0, 0, 0, 0, 0, 1
1580239646_6df2f3f382_o_jpg.rf.51336ea668a73ee681956d9e01856f8d.jpg, 0, 0, 0, 1, 0, 0
12254233776_7e27562cde_o_jpg.rf.5143c9cd5b96c3d3e56ac9cfb5bf3429.jpg, 0, 0, 1, 0, 0, 0
8691837000_05713bd7bd_b_jpg.rf.514fae5ad81c5dbc4be2a3fcac404420.jpg, 0, 0, 0, 0, 1, 0
2515812515_d3cdf26478_o_jpg.rf.5167b6af41a9ba0687fa58c02f3e2291.jpg, 0, 1, 0, 0, 0, 0
38539275786_6015fafeed_o_jpg.rf.517c760f9e733e02af5af3259b61275d.jpg, 0, 0, 0, 0, 0, 1
9438870798_056462bf99_o_jpg.rf.51afcb7f3c90b27f908e6df6480b1150.jpg, 0, 0, 0, 0, 1, 0
1506624409_59bf9f27b3_o_jpg.rf.517824ad64e54dd08f631d9205057e13.jpg, 0, 1, 0, 0, 0, 0
24796261156_1d8dd74d82_o_jpg.rf.5182597c89e09ef61b30b21e53bfdce9.jpg, 0, 0, 0, 0, 1, 0
39704936435_0191771d72_b_jpg.rf.51798cc021560a1adf80428032284296.jpg, 0, 0, 0, 0, 0, 1
31615335498_39ff0ee16d_o_jpg.rf.5183d0607ec7f0833f73d04b33920285.jpg, 0, 0, 0, 1, 0, 0
5956299777_5408a78776_b_jpg.rf.51e10e301aa1149dca1922b8207e44a6.jpg, 0, 0, 0, 0, 1, 0
47115172382_c9456572c9_o_jpg.rf.51c87ad58c41f284bd8d348b8694bcb1.jpg, 0, 0, 0, 0, 0, 1
25650565798_f690c580c4_o_jpg.rf.51d46e1dbe78d0d1d444a93c73034f76.jpg, 0, 0, 0, 1, 0, 0
49856789992_f297b52ec5_o_jpg.rf.51d0d96a2389e1f50d7811bc9cb4a40c.jpg, 0, 0, 0, 1, 0, 0
51840961053_8ebc17ae2d_o_jpg.rf.51e22af40e60614a6c59e1b7987abc92.jpg, 0, 0, 0, 0, 0, 1
8403434178_a9e5e71eee_o_jpg.rf.51f4889a36fa3f4f30b1b71c0db4e46f.jpg, 0, 0, 0, 1, 0, 0
44588544762_f31f537cf0_o_jpg.rf.51f12490acdf449b8c030676e01ea267.jpg, 0, 0, 0, 0, 0, 1
52000229908_cd98e5e3e8_o_jpg.rf.51ea52ca57c90ccc64dfa98325b56ea4.jpg, 0, 0, 0, 0, 0, 1
3468189071_44ccce06b4_o_jpg.rf.52441469c131544ec4af8ea9b07bd9f8.jpg, 0, 0, 1, 0, 0, 0
37572332021_8e4fc03924_o_jpg.rf.5241d45376b00171672da10ebe56a7ae.jpg, 0, 0, 0, 1, 0, 0
27855034079_2f6fa64345_o_jpg.rf.5226817d22846a5769dc78a61966c423.jpg, 0, 0, 0, 1, 0, 0
39827568984_00e3aecba4_o_jpg.rf.5247e9ef6d7608891f75f61a1c323806.jpg, 0, 0, 0, 0, 1, 0
14964163562_3a7c9426ba_o_jpg.rf.526470cae4f9ae44f4195f9db9f3f906.jpg, 0, 0, 1, 0, 0, 0
3649305994_2bc7398fa5_o_jpg.rf.525deaaf84c70e9d1b55ec0bd49a35da.jpg, 0, 0, 1, 0, 0, 0
4538356693_6e78375f88_o_jpg.rf.528234a3d9dc1f94d6f78b8b1b25bfb2.jpg, 0, 0, 1, 0, 0, 0
28953263008_78c2cb3d86_b_jpg.rf.526d3be50faece6b1a8d0001f2da4320.jpg, 0, 0, 0, 0, 1, 0
3099666933_9eb16ee31c_b_jpg.rf.5299d3ab96ed1137a4918611c4434ee3.jpg, 0, 1, 0, 0, 0, 0
45884871655_f61aee1600_o_jpg.rf.5290ac95a5ba3469f8de0973b22a3084.jpg, 0, 0, 0, 1, 0, 0
6243446948_d2d86c4ff2_b_jpg.rf.52a8ff30b8e38108544e3f10271bb214.jpg, 0, 0, 0, 0, 1, 0
12295550466_7e951b1b5a_o_jpg.rf.529f74595ab3bcc7152f68f23cf7f792.jpg, 0, 0, 1, 0, 0, 0
5689896732_236dc37001_o_jpg.rf.52e27511b93036bfefe1d0b72dac0dce.jpg, 0, 0, 0, 1, 0, 0
41635595351_b59719d99e_o_jpg.rf.52b1ef03c97bf352f65eb87737d439f9.jpg, 0, 0, 0, 0, 1, 0
23825070586_22230b8092_b_jpg.rf.52b70807caf7b7068fd05ac528cb15e1.jpg, 0, 0, 0, 0, 1, 0
851241958_871c483151_o_jpg.rf.52f85459034bfb8acfdb4793e5f21c43.jpg, 0, 0, 1, 0, 0, 0
23646986279_d62502e2d3_o_jpg.rf.5311f9f78d2332aa7ad8a38de998266c.jpg, 0, 0, 1, 0, 0, 0
28116634718_0ec3195d33_o_jpg.rf.52e7bbd5a3ec9f86638504358b96eb20.jpg, 0, 0, 1, 0, 0, 0
8163842320_b091c0065b_o_jpg.rf.531a8182899800fd2f56e9910ef3cde5.jpg, 0, 0, 0, 1, 0, 0
6289301003_a09b95c225_o_jpg.rf.53281474715efbf5223b3512807e5ac7.jpg, 0, 0, 1, 0, 0, 0
41926841650_7a64c33194_b_jpg.rf.533ae2bd74a3a1aaa6df52c3b3a0c516.jpg, 0, 0, 0, 0, 1, 0
38282610861_ecb36857d9_o_jpg.rf.531e40fedd90f04fe2249bb2c18faf67.jpg, 0, 0, 0, 1, 0, 0
17125164140_6becda2ef2_o_jpg.rf.52e8d1b66a99deab28b2b912710b48fd.jpg, 0, 0, 0, 0, 1, 0
44762053015_3d0d16c119_o_jpg.rf.52cf0e666a9bef6bee64aff362293667.jpg, 0, 0, 1, 0, 0, 0
5052101012_f72c2ece4b_o_jpg.rf.534c25d3e5cac1b66b73952127f9a593.jpg, 0, 0, 1, 0, 0, 0
9358753857_7358a1aa08_o_jpg.rf.53408e57455a05cc97a00e5a0b14585c.jpg, 0, 0, 0, 1, 0, 0
11284138473_2f03568a34_o_jpg.rf.536709dfc301edee8a08f876ab7ab6bd.jpg, 0, 0, 0, 1, 0, 0
44528157611_3bfc688811_o_jpg.rf.537edd2ab2169409cb6d0105513a7a8c.jpg, 0, 0, 0, 1, 0, 0
27702341368_97689bd76a_o_jpg.rf.538c4eec8988bb70487377ed0a4b773a.jpg, 0, 0, 1, 0, 0, 0
38284851655_ac296fe081_o_jpg.rf.53878d01371b2015bc66c1623e30b0b0.jpg, 0, 0, 1, 0, 0, 0
52650615232_a48f116268_o_jpg.rf.5390bce8e7740e84b0ff9cf5612d61be.jpg, 0, 0, 0, 0, 1, 0
5057351257_7ca1abb1a6_o_jpg.rf.53a02b765b28efa9b560a8f056ed5a53.jpg, 0, 0, 0, 1, 0, 0
27204112702_cf37390bc7_o_jpg.rf.53bf0c0c5bec23f9ba59c0b723118604.jpg, 0, 0, 0, 0, 1, 0
50813142832_fc6d08b319_b_jpg.rf.53b6144deb4b8a65216512b6991d2af4.jpg, 0, 0, 0, 0, 1, 0
17105284087_f5aa226cb3_o_jpg.rf.53a83797e3f35cd354ad2514a6a422a5.jpg, 0, 0, 0, 0, 1, 0
42598398620_f672268380_o_jpg.rf.539bdc9676d018dc7f3ee64c98e0fc8b.jpg, 0, 0, 0, 1, 0, 0
11243627795_7307e0ef7c_o_jpg.rf.53d8630c17f1601bc4ce3e70ec09e808.jpg, 0, 1, 0, 0, 0, 0
30008314806_0d099b7d22_b_jpg.rf.53e40b7bae50bf5bb02a5eb5e10ae7dc.jpg, 0, 1, 0, 0, 0, 0
3936754819_b0737a4a7b_b_jpg.rf.53ed12c981245931ccb216e710c40149.jpg, 0, 0, 0, 1, 0, 0
43175940954_608a283785_o_jpg.rf.53df5fd3cd08d8d1e4771a3c151dd502.jpg, 0, 0, 0, 1, 0, 0
12488679664_88eae46f52_o_jpg.rf.53efba3f4ad6b72fe75371bb2916241a.jpg, 0, 0, 1, 0, 0, 0
46439868444_56d282e861_o_jpg.rf.54300db731d623423de34ce123b8cb1a.jpg, 0, 0, 1, 0, 0, 0
42229368372_9f4e6311f3_o_jpg.rf.53fbc32e46da7c9d9869fd06d427013f.jpg, 0, 0, 0, 0, 1, 0
15818201273_d29b1856a0_b_jpg.rf.542b1ec39c245c88d6c307a6f6f7f48c.jpg, 0, 0, 0, 0, 1, 0
47047776292_934b5a4e8e_o_jpg.rf.5457cfe943e65f90f18fd4189e83d09a.jpg, 0, 0, 0, 1, 0, 0
7982834688_98ab72a4bb_o_jpg.rf.5436cc735959b52320d286b809ab5284.jpg, 0, 0, 1, 0, 0, 0
38691741680_cd2c332a49_o_jpg.rf.5436fbde814e767209d3ef71546d6401.jpg, 0, 0, 0, 1, 0, 0
40060782385_fecfcab2bf_o_jpg.rf.543410535a0d8714b6f1b3f8af6cccb9.jpg, 0, 0, 0, 0, 0, 1
3002112790_472555a8f6_o_jpg.rf.5469eda4c833d92f87a85d79846ecf9e.jpg, 0, 1, 0, 0, 0, 0
49851638626_399c245f3f_o_jpg.rf.547689dda2d2b815e003f7c8734bda3b.jpg, 0, 0, 0, 1, 0, 0
16953889726_083e12a8c6_o_jpg.rf.546c74cf35e45f0669a3f95b19293b6f.jpg, 0, 0, 1, 0, 0, 0
25403415777_813268170d_o_jpg.rf.54874f7829a7bef1f35256566db203ea.jpg, 0, 0, 1, 0, 0, 0
50123576342_cb713c9959_o_jpg.rf.548e3656a54e119ebed703700d1273cd.jpg, 0, 0, 0, 0, 0, 1
2103957297_57f8cb4626_o_jpg.rf.549963a31ee7f4f428f853f2ea9e577a.jpg, 0, 0, 0, 0, 1, 0
4493659755_82a21bee6e_o_jpg.rf.54a92daac58969d0ccc0f6fc6f60e273.jpg, 0, 0, 1, 0, 0, 0
40936632080_f4b9d173ae_o_jpg.rf.54acb0fc0ccc05f6e263d183e46bef76.jpg, 0, 0, 1, 0, 0, 0
50681945407_ce7309d29d_o_jpg.rf.54a23355bc45bc72fb68412dea9e4a20.jpg, 0, 0, 0, 0, 1, 0
2113344755_2bfd0d8d42_b_jpg.rf.54b3fc53f867dba2e18b1b097a991b6c.jpg, 0, 0, 0, 1, 0, 0
3909868075_dee66fdf0f_o_jpg.rf.54c6287e2535f4e517bc0e335070c488.jpg, 0, 0, 1, 0, 0, 0
50952073642_d2bf2de640_o_jpg.rf.54cca78fe3b8a57ea6a34666bfcd9346.jpg, 0, 0, 0, 0, 1, 0
7308091630_4e82bbee31_b_jpg.rf.54dd5581b9ed960c0b8e02186b0e2d69.jpg, 0, 0, 0, 0, 0, 1
27939278567_fe2ec9d278_o_jpg.rf.54f46efc33a39f26187e553e7d2dd951.jpg, 0, 0, 0, 1, 0, 0
37429547526_bd3e17a30e_o_jpg.rf.54f0983d0989493b2f49b4100b2d28d6.jpg, 0, 0, 0, 0, 0, 1
21667181188_17c4d6b71e_b_jpg.rf.54f63894e123f78de5714ed2210dd5d4.jpg, 0, 0, 0, 0, 1, 0
38972289735_c632889bd1_o_jpg.rf.5516cabee523b83b8b4c3792688b620d.jpg, 0, 0, 0, 0, 1, 0
8583040656_5408549ebf_o_jpg.rf.551914988b4f7acb15d84bfcc0528bf4.jpg, 0, 0, 0, 0, 1, 0
42969040135_c5875dd496_o_jpg.rf.5517585786a82d91685b12b88761dccc.jpg, 0, 0, 1, 0, 0, 0
3675508974_d50d7d2af9_o_jpg.rf.5519e3185f11bc672331f59ccfc91822.jpg, 0, 0, 0, 1, 0, 0
6785644513_5054e9762c_o_jpg.rf.554a539ca441d46a6f52943e226ab6a4.jpg, 0, 0, 0, 0, 1, 0
6041315988_a204da16bb_b_jpg.rf.5562b24bf730c91b93c27760f26c8720.jpg, 0, 0, 0, 0, 1, 0
4756440561_9dd810b946_b_jpg.rf.554a12f326ac3e5eb994f8ed25ecab4e.jpg, 0, 0, 1, 0, 0, 0
48494333742_248bbb1b72_o_jpg.rf.5543a707b1b4a1880b347b8892b6f9ed.jpg, 0, 0, 0, 1, 0, 0
118908354_000747c0e1_o_jpg.rf.5582e41eb6ec3acee6cc6d19fda19ae4.jpg, 0, 1, 0, 0, 0, 0
3356190488_e394d87473_b_jpg.rf.558bdca872fc6977cec80775408f5ee8.jpg, 0, 0, 0, 0, 1, 0
30407890367_dbffe0dc26_o_jpg.rf.55906899a8dc640f4a11e838427efaac.jpg, 0, 0, 0, 1, 0, 0
40082925834_62901cab26_o_jpg.rf.5594e2c3c4321eb50ece3bbd400d50b0.jpg, 0, 0, 1, 0, 0, 0
29236194927_edf64bf015_o_jpg.rf.55988398ed1d4c79407513c08abd7424.jpg, 0, 0, 1, 0, 0, 0
15526174739_8508561e31_o_jpg.rf.55b7f3572032cc8367a86b0371e9ca8c.jpg, 0, 0, 0, 1, 0, 0
21667122878_211b734514_b_jpg.rf.55aabb5cf5aaeed5a4b9ad09d67585a1.jpg, 0, 0, 0, 0, 1, 0
10939903364_b06be331cf_o_jpg.rf.5595423c5aa251f8a47dce43728fcd63.jpg, 0, 0, 1, 0, 0, 0
8507612022_966493a690_o_jpg.rf.55c5a3648afae86bceffe5cd4fa78ae5.jpg, 0, 0, 1, 0, 0, 0
3391308104_942a685e58_o_jpg.rf.55db1c9dca275d78f12914853f6d54cf.jpg, 0, 0, 0, 0, 1, 0
3981688883_21b05eb743_o_jpg.rf.55c4e416dc227bef29afc2f676e210d4.jpg, 0, 0, 0, 1, 0, 0
51425637627_b10796b114_b_jpg.rf.55de339ea0f2aec6bebfe42df5877e0b.jpg, 0, 0, 0, 0, 0, 1
42394796765_e38d533732_o_jpg.rf.562807e4676f348c459a7911f3ff1274.jpg, 0, 0, 1, 0, 0, 0
43457042170_18185b0eae_o_jpg.rf.55f04ca1adb8bf4c2949b7c98bd18b8d.jpg, 0, 0, 1, 0, 0, 0
50240448518_2086207fcf_b_jpg.rf.562459dfe13026b2cdbc9c6a85820b34.jpg, 0, 0, 0, 0, 1, 0
17175583797_df4e55daf5_o_jpg.rf.56458aea1900b99dfdfc84c2c0ddcb63.jpg, 0, 0, 0, 1, 0, 0
44051518794_cced4eba7c_o_jpg.rf.5632632bc23519e2e56f4af30f4fb2bc.jpg, 0, 0, 0, 0, 1, 0
7810009964_eb46f2ee92_o_jpg.rf.562d7a22fdd5658c760ae6df8a16d98e.jpg, 0, 0, 0, 1, 0, 0
5416590940_39abd24a2a_o_jpg.rf.562ff630458eeb0bc265d57da14b44c8.jpg, 0, 0, 1, 0, 0, 0
30578720677_6df34c6ac7_o_jpg.rf.5628a07b8164cb20b755e7b08b02fd36.jpg, 0, 0, 0, 1, 0, 0
8597137497_e6923bf423_o_jpg.rf.5657037ca33bda9fdc6e9570b4866d51.jpg, 0, 0, 0, 0, 0, 1
14562012433_fd8497098f_o_jpg.rf.565109d1f4be86342d064e6e42c6a97b.jpg, 0, 0, 0, 1, 0, 0
2373828944_68070ec9fa_b_jpg.rf.565822237167b196302474075a6d0d00.jpg, 0, 0, 0, 1, 0, 0
18971916776_6175874e16_o_jpg.rf.564bf7bc077534e6d917bbfaffc28d64.jpg, 0, 1, 0, 0, 0, 0
14514672181_940d51efa5_o_jpg.rf.567a874d09d3966eec52f420a45dd606.jpg, 0, 0, 0, 1, 0, 0
1583160425_86711bf9ae_o_jpg.rf.5695828e26d4c56c26cdd9652eca0ad4.jpg, 0, 1, 0, 0, 0, 0
14684008285_331e1638bb_o_jpg.rf.56a2ca33472d87d84037b4eb7ac01540.jpg, 0, 0, 0, 1, 0, 0
8138084395_7bca1496b9_o_jpg.rf.56631ee2dbea0cdd10ac6020672c06b9.jpg, 0, 0, 0, 0, 0, 1
5226332910_9e2354d461_o_jpg.rf.56d3cabb3f53afa344254c5f4a57e615.jpg, 0, 0, 1, 0, 0, 0
5994860711_62b326711e_o_jpg.rf.56f2eaf1ba0d93369ebc0b85c7fea4ab.jpg, 0, 0, 0, 0, 1, 0
5275309048_f6910b13ce_o_jpg.rf.570297ff6a351e7b92d9eb6e794c8926.jpg, 0, 0, 0, 1, 0, 0
19472368166_889cd147ba_o_jpg.rf.56a4ea2ae1debfae3bdc0c665649d516.jpg, 0, 0, 0, 1, 0, 0
310778809_fd583f9151_b_jpg.rf.572d1a910a369ee8057b7e1d76f323f3.jpg, 0, 0, 0, 1, 0, 0
22073537812_4718bf0f95_o_png.rf.5710f59315d63d5b5630b2beca66c532.jpg, 0, 0, 0, 0, 1, 0
3274093847_8632feaa83_o_jpg.rf.57194e1bafeb91b261f15b1ce7b627f0.jpg, 0, 0, 0, 1, 0, 0
24917892837_bfe3ab44bb_o_jpg.rf.57301dba9c25e45495d56f7eeb1972d3.jpg, 0, 0, 1, 0, 0, 0
13647136073_fd0f529575_o_jpg.rf.5733a50fb5a93c825edfd415048e2652.jpg, 0, 0, 1, 0, 0, 0
5369334507_c16467337f_o_jpg.rf.57371ee6a832ab9d56d25b046bca207a.jpg, 0, 0, 0, 1, 0, 0
49093927833_a096620811_o_jpg.rf.57378ff20369411401999459dbe049f8.jpg, 0, 0, 0, 1, 0, 0
7309326484_dc32bfbab4_o_jpg.rf.57399603fe97f3ee93c27d1586a9cdd7.jpg, 0, 0, 0, 0, 1, 0
32283192557_2efa804d78_o_jpg.rf.575b9338c7109b3d6a06626028ee26bd.jpg, 0, 0, 0, 1, 0, 0
17296861342_3d7529f3d2_b_jpg.rf.5745cc7924310c4e697fd23546f27387.jpg, 0, 0, 0, 1, 0, 0
6776584696_71f8a007c0_o_jpg.rf.575cee6943782eaccec819b21804b2c1.jpg, 0, 0, 0, 1, 0, 0
43230799445_4d6f9dbc11_b_jpg.rf.5740a319ebea78d0a7f1878d425bc92a.jpg, 0, 0, 0, 0, 1, 0
6892771274_e7177d8837_o_jpg.rf.57801a170a339e8124b84d899e7f43fc.jpg, 0, 0, 1, 0, 0, 0
6953944936_7b6df9a8fb_b_jpg.rf.577daf057d87a2ddab8973fc69c67754.jpg, 0, 0, 0, 1, 0, 0
5996496114_4f19e07995_o_jpg.rf.57716b6daed9da0e887883969502bf43.jpg, 0, 0, 1, 0, 0, 0
36130963863_02306ba794_o_jpg.rf.57a2eb5a6ffe92e84d43482c94f33418.jpg, 0, 1, 0, 0, 0, 0
22198261832_99f0c50854_b_jpg.rf.57869f976a9c3074973c5083da3626e3.jpg, 0, 0, 0, 0, 1, 0
8595424667_02b8b0a84e_b_jpg.rf.57b4ca9038c4f9d7529a8b0ebe0e75cc.jpg, 0, 0, 1, 0, 0, 0
1050374390_57a20746bc_o_jpg.rf.57ab1dfd4b8d0ea1a5281fe7fb00d1bb.jpg, 0, 1, 0, 0, 0, 0
25738846281_83339891d9_o_jpg.rf.579de0297e717ad0599c284899726674.jpg, 0, 0, 0, 1, 0, 0
14510772735_1a30fd886b_o_jpg.rf.57cbb7fe0701519347ab39cfc33a4542.jpg, 0, 0, 0, 1, 0, 0
44642659621_4b65725008_o_jpg.rf.57cca297c68544973b6cb6926d769987.jpg, 0, 0, 0, 0, 1, 0
6036947218_1d1cfe0fb1_b_jpg.rf.57dae9ae9ea8f6a726ec408357961bd7.jpg, 0, 0, 0, 0, 1, 0
5326173215_f3c4382656_b_jpg.rf.57e6b8dc17fe94fa466c6ba88dbf12ca.jpg, 0, 0, 0, 0, 0, 1
3348921441_4bb956764e_b_jpg.rf.57e9004c6c8a901e20517c499d413c62.jpg, 0, 0, 0, 0, 1, 0
44208192114_1ec497cfb7_o_jpg.rf.57dbd562f1b1c360e7bf1253b3df37b5.jpg, 0, 0, 0, 0, 0, 1
47416252422_e095b81182_b_jpg.rf.57e2ff381e60bda5eb03034c3a7756f2.jpg, 0, 0, 0, 0, 0, 1
10698327_54eaf42a5d_o_jpg.rf.57ed2b452f3e4bcfa168e986dc644d2b.jpg, 0, 1, 0, 0, 0, 0
30754820537_781762cf34_o_jpg.rf.57f3acc4e3904bf67241b5e25a6bc411.jpg, 0, 0, 0, 1, 0, 0
44993869901_a5a0566016_o_jpg.rf.57f9ac61a3a5ea3aa749759457603b29.jpg, 0, 0, 1, 0, 0, 0
42903140702_f0feef92a1_o_jpg.rf.5803525e0501a93b874b929d074c67d8.jpg, 0, 0, 0, 1, 0, 0
52241878750_7e550e62e3_o_jpg.rf.5813f0d198065830bc0cddda120c7bd8.jpg, 0, 0, 0, 0, 1, 0
32675522042_b1df7748ea_o_jpg.rf.58121968c53eab52dfff689e8efb53a6.jpg, 0, 1, 0, 0, 0, 0
4688949248_5978044e29_o_jpg.rf.5814630fc999cdb90e9070722727f5f3.jpg, 0, 0, 1, 0, 0, 0
22019882093_f422c7738f_b_jpg.rf.57f06246a8cee319212411024749d799.jpg, 0, 0, 0, 0, 1, 0
34939070851_e5f34f8234_b_jpg.rf.581793d1d22fec389aac181bf86987f7.jpg, 0, 0, 0, 0, 1, 0
3951709534_d29b5ab0c1_o_jpg.rf.585f19bc4e50376c46a4a13f2e3dc948.jpg, 0, 0, 0, 0, 0, 1
2527595967_326717141f_o_jpg.rf.583561ad2666a5050ffa2b103d57a1ef.jpg, 0, 1, 0, 0, 0, 0
28434108778_2152d57ddc_o_jpg.rf.5856e1a25fb1d8be61056a89461311e4.jpg, 0, 1, 0, 0, 0, 0
19056986453_69c73b07ee_o_jpg.rf.587b2221899e85fb37c5b1f5d5490bd7.jpg, 0, 0, 0, 1, 0, 0
30587157436_58f5f5ea18_b_jpg.rf.58617145ac4f0a052dd6ddf4fd703ddf.jpg, 0, 1, 0, 0, 0, 0
8110942955_7c7efd0fbc_o_jpg.rf.58859fb7a6f9165f49c59331456c680f.jpg, 0, 0, 1, 0, 0, 0
14355992279_be311d9818_o_jpg.rf.587d3eee58ad65b333bc10692102b70a.jpg, 0, 0, 0, 1, 0, 0
26636957349_6d5e621cae_o_jpg.rf.583f14e72a70a94c6c84c408f875b9ac.jpg, 0, 0, 0, 1, 0, 0
24540789655_274825902b_b_jpg.rf.58953a3fe12b07ef12ae1943306490f4.jpg, 0, 0, 0, 1, 0, 0
49966678736_ab8fc1af57_o_png.rf.58a11a268b37fe2796c538f6ddc44ecf.jpg, 0, 0, 0, 0, 0, 1
24699193987_33747b862a_o_jpg.rf.58c18968fe7efba5400fa65cf660cf35.jpg, 0, 0, 0, 1, 0, 0
23420041415_7b97d6a486_b_jpg.rf.58d1bbbee128d35941180ae607c3981d.jpg, 0, 0, 0, 0, 1, 0
5946861286_98c2aac92b_o_jpg.rf.58e72812de9276a8fbdd98942e9b3f77.jpg, 0, 0, 1, 0, 0, 0
24543108188_35cc247fcb_o_jpg.rf.58db8e323a1455b65fbbec57d984bb5b.jpg, 0, 0, 0, 1, 0, 0
4315887415_7bee53ba1f_o_jpg.rf.58d932692f6b7127eaf950c1e2eee713.jpg, 0, 0, 1, 0, 0, 0
45618870431_5be71e423d_o_jpg.rf.5907506a3635e52827641eac74a96c35.jpg, 0, 0, 0, 1, 0, 0
12333541513_4888a8e03a_o_jpg.rf.5912151c5e558be16b01e3ceaf69561d.jpg, 0, 0, 1, 0, 0, 0
9358742234_07e7d59676_o_jpg.rf.5920a46a285490b4674a09c20e5e2e27.jpg, 0, 0, 0, 0, 1, 0
28531742228_7a97650e42_o_jpg.rf.590edab6de4758e0cf1bb91b32aafc7b.jpg, 0, 0, 0, 1, 0, 0
2404209177_d872e86944_o_jpg.rf.59260173eb7ef3de28ea15e17404bd77.jpg, 0, 0, 0, 1, 0, 0
3329682581_3e3c5a150b_b_jpg.rf.5940b6c0c1eeaf222ad8a5532736d035.jpg, 0, 0, 0, 1, 0, 0
38539221496_134b0d40fe_o_jpg.rf.59348ca54702b0ddd1a76947f62e6b1e.jpg, 0, 0, 0, 0, 0, 1
7710700942_c9a0c2224a_o_jpg.rf.592a2dda38cd29d801b12d215731ac9d.jpg, 0, 0, 0, 0, 1, 0
38006124942_0772bcac13_o_jpg.rf.59023076c2efe40848d50b74d8e2693f.jpg, 0, 0, 0, 0, 0, 1
6399846137_b2b754ef36_o_jpg.rf.595d5b505af96600a65601e1d36a378c.jpg, 0, 0, 1, 0, 0, 0
5843314472_a5640bb746_o_jpg.rf.5966491eaeef223af65510eab7ba2db8.jpg, 0, 0, 0, 0, 0, 1
46765408674_1a009c8938_b_jpg.rf.5945f61b5c04b52d8cb830d11794f5e7.jpg, 0, 0, 0, 0, 1, 0
23187487893_5c7f99f9a1_o_jpg.rf.597be9068c7a107eb78899c64cb1a3d3.jpg, 0, 0, 0, 1, 0, 0
12319900755_429e5d4ffa_o_jpg.rf.5955415c6acf0cd5f6091fad81d9cb16.jpg, 0, 1, 0, 0, 0, 0
4367662151_39ab5b9101_o_jpg.rf.599d63c4e575c8253e8fd05f110bb85a.jpg, 0, 0, 1, 0, 0, 0
32823323787_dee3ea8c24_o_jpg.rf.59a18bcc5467f3c09e8ec9d691f16417.jpg, 0, 0, 1, 0, 0, 0
43983873025_20cd4c0127_o_jpg.rf.59cbd9ce6f883903d5d991f5c31b03b8.jpg, 0, 0, 0, 1, 0, 0
8118873251_09b7610723_o_jpg.rf.59a60a1fa8d5a360d7cd92127343066b.jpg, 0, 0, 1, 0, 0, 0
3353595823_b0797b9ac5_b_jpg.rf.59b0a30f6645b323d57eef8743645cee.jpg, 0, 0, 0, 0, 1, 0
33041090358_aeb18c57ce_o_jpg.rf.59d23aa072432fcb05790c003e10256e.jpg, 0, 0, 1, 0, 0, 0
8341871011_9a1f816ecc_b_jpg.rf.59d300176aae1961c33b33e107d428a5.jpg, 0, 0, 0, 0, 0, 1
3887530595_f78903af68_o_jpg.rf.59c10e88cf9ab81f153efdc1ad8fc33c.jpg, 0, 0, 0, 0, 0, 1
13090721004_0cc571ce87_o_jpg.rf.59f23443eadea9a1d75dd1efcf729134.jpg, 0, 0, 0, 1, 0, 0
38696967652_ab34528d41_o_jpg.rf.59c99f8b8476c98a5c695dc8d8b7fccc.jpg, 0, 0, 0, 0, 0, 1
3062166240_f7775e1fca_o_jpg.rf.59d90c8a36cb559af946a2ef2f4d33ee.jpg, 0, 1, 0, 0, 0, 0
4338980559_29f723d16d_o_jpg.rf.5a113519a453a6e34eaf2969d75efc8a.jpg, 0, 0, 1, 0, 0, 0
44572704305_ea402f9fb2_o_jpg.rf.59fc4070ab4a4ccc4f800b56aba4bdb5.jpg, 0, 0, 1, 0, 0, 0
10156593455_45f3b947dc_b_jpg.rf.5a14d6e338823cef934b21acbf099f4c.jpg, 0, 0, 0, 1, 0, 0
15366648137_ef5ac9d320_o_jpg.rf.5a18da6a5b2f9b910886ffd6a9b17035.jpg, 0, 0, 1, 0, 0, 0
47113790244_b15218b71b_b_jpg.rf.5a2ec6eb55c83cd9f926d31a99c19430.jpg, 0, 0, 0, 0, 1, 0
17310877182_7abf662788_o_jpg.rf.5a2503021972b97bc1a7a3df36b51780.jpg, 0, 0, 0, 0, 1, 0
5624933806_be3bddffe8_o_jpg.rf.5a3c23b9588dfc9f9e458b5d2a90fc0c.jpg, 0, 0, 0, 0, 1, 0
